Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#4, Extract arcanum. Separate true Archeus from the false the bitter is not less potent—nor does clarity bespeak truth.,19
Poet_1,non-suicidal,>>City Lights 1961,poem#4, Going there for the first time it was so much smaller then that crowded downstairs full of poetry racks of tattered little mags against the wall those rickety white tables where folks sat reading/writing,35
Poet_1,non-suicidal,>>City Lights 1961,poem#4," Vesuvio's was like an adjunct office Arriving again a year later. two kids in tow Lawrence gave me a huge stack of his publications ""I've got books"" he said ""like other people have mice"" And North Beach never stopped being mysterious",42
Poet_1,non-suicidal,>>City Lights 1961,poem#4,when I moved out here in 1968 that publishing office on Filbert & Grant was a mecca a place to meet up with my kids if we got separated during one of those innumerable demonstrations (tho Lawrence worried. told me I shd keep them,44
Poet_1,non-suicidal,>>City Lights 1961,poem#4, out of harm's way. at home) I thought they shd learn whatever it was we were learning— Office right around the corner from the bead store where I found myself daily. picking up supplies How many late nights did we haunt the Store,44
Poet_1,non-suicidal,>>City Lights 1961,poem#4, buying scads of new poems from all corners of the earth then head to the all-night Tower Records full of drag queens & revolutionaries. to get a few songs And dig it. City Lights still here. like some old lighthouse though all the rest is gone.,47
Poet_1,non-suicidal,>>City Lights 1961,poem#5, the poetry's moved upstairs. the publishing office right there now too & crowds of people one third my age or less still haunt the stacks seeking out voices from all quarters of the globe,35
Poet_1,non-suicidal,">> ""she is the wind…""",poem#5, she is the wind you never leave behind black cat you killed in empty lot. she is smell of the summer weeds. the one who lurks in open childhood closets. she coughs in the next room. hoots. nests in your hair,42
Poet_1,non-suicidal,">> ""she is the wind…""",poem#5, she is incubus face at the window she is harpy on your fire-escape. marble figurine carved in the mantlepiece.,20
Poet_1,non-suicidal,">> ""she is the wind…""",poem#5, She is cornucopia that wails in the night. deathgrip you cannot cut away. black limpid eyes of mad girls singing carols behind mesh. she is the hiss in your goodbyes.,31
Poet_1,non-suicidal,">> ""she is the wind…""",poem#5, Black grain in green jade. sound from the silent koto. she is tapestry burned in your brain. the fiery cloak of feathers carries you,25
Poet_1,non-suicidal,">> ""she is the wind…""",poem#6, off hills when you run flaming down to the black sea,12
Poet_1,non-suicidal,">> ""I am a shadow…""",poem#6, I am a shadow crossing ice I am rusting knife in the water I am pear tree bitten by frost I uphold the mountain with my hand My feet are cut by glass,34
Poet_1,non-suicidal,">> ""I am a shadow…""",poem#6, I walk in the windy forest after dark I am wrapped in a gold cloud I whistle thru my teeth I lose my hat My eyes are fed to eagles & my jaw,34
Poet_1,non-suicidal,">> ""I am a shadow…""",poem#7, is locked with silver wire I have burned often and my bones are soup I am stone giant statue on a cliff I am mad as a blizzard I stare out of broken cupboards,35
Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, that she is eternal. that she sings that she is star-born. that she gathers crystal that she can be confused with Isis that she is the goal that she knows her name. that she swims,36
Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, in the purple sky. that her fingers are pale & strong that she is black. that she is white that you always know who she is when she appears that she strides on battlements. that she sifts,38
Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, like stones in the sea that you can hear her approach. that her jewelled feet tread any particular measure that there is anything about her which cannot be said,30
Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, that she relishes tombstones. falls down marble stairs that she is ground only. that she is not ground that you can remember the first time you met that she is always with you,34
Poet_1,non-suicidal,>>Some Lies About The Loba,poem#8, that she can be seen without grace that there is anything to say of her which is not truth,20
Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, for there is another Lilith. not made for earth of whom it is said / that when she is seen by men it is as vapour / a plague / a cacophony of unique bells / straining & stranger. they pursue her unsubstantial cors thru this world,48
Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, & the next. She is. in fact. the archetypal foxfire of the stars will o'the wisp of empty space cosmic marshlight that lures us away from the heavenly spheres. our home,32
Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, to wander. forever. between quasars at odds w/ the Sound of the Harmonious Crystals temple flower of the abyss windlass on which is wound,25
Poet_1,non-suicidal,>> Lilith Of The Stars,poem#9, that hope which exceeds proportion. Ship-That-Veers-At-An-Angle White Fox that Leaps over Tombstomes,13
Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, Shall we say that the streets were littered w/ half-eaten food dry leaves. debris of plastic & paper Shall we remember the half-mad whores who walked on them,29
Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, Eyes black as Egypt: al-Khem the women of that night? Shall we recall the quarter moons of that era,20
Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, their desperation the hopelessness of the wind that flew out of Dead Center to its target in our hearts What shall we keep of the hard shells,28
Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, of our hands the cloven claws held out to beg held close to keep what ran like sand? Shall we able to name the skeletons,26
Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#10, ostrich & pachyderm Who will remember the bleakness of this time? Who will recall it. later?,17
Poet_1,non-suicidal,>> The Window,poem#10, you are my bread and the hairline noise of my bones you are almost,15
Poet_1,non-suicidal,>> The Window,poem#10, the sea you are not stone or molten sound I think you have no hands,16
Poet_1,non-suicidal,>> The Window,poem#10, this kind of bird flies backward and this love breaks on a windowpane where no light talks this is not time,22
Poet_1,non-suicidal,>> The Window,poem#10, for crossing tongues (the sand here never shifts) I think tomorrow,12
Poet_1,non-suicidal,>> The Window,poem#11, turned you with his toe and you will shine and shine unspent and underground,15
Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, Sweetheart when you break thru you'll find a poet here not quite what one would choose.,17
Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, I won't promise you'll never go hungry or that you won't be sad on this gutted breaking,18
Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, globe but I can show you baby enough to love to break your heart,15
Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#12, forever,2
Poet_1,non-suicidal,>> An Exercise in Love,poem#12, for Jackson Allen My friend wears my scarf at his waist I give him moonstones He gives me shell & seaweeds He comes from a distant city & I meet him,32
Poet_1,non-suicidal,>> An Exercise in Love,poem#12, We will plant eggplants & celery together He weaves me cloth Many have brought the gifts I use for his pleasure silk. & green hills,26
Poet_1,non-suicidal,>> An Exercise in Love,poem#12, & heron the color of dawn My friend walks soft as a weaving on the wind He backlights my dreams He has built altars beside my bed I awake in the smell of his hair & cannot remember,39
Poet_2,non-suicidal,>> An Exercise in Love,poem#13, his name. or my own.,6
Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, Curtains forcing their will against the wind. children sleep. exchanging dreams with seraphim. The city,16
Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, drags itself awake on subway straps; and I. an alarm. awake as a rumor of war. lie stretching into dawn.,21
Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#14, unasked and unheeded.,4
Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, A free bird leaps on the back of the wind and floats downstream till the current ends and dips his wing,22
Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, in the orange sun rays and dares to claim the sky. But a bird that stalks down his narrow cage can seldom see through,25
Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, his bars of rage his wings are clipped and his feet are tied so he opens his throat to sing. The caged bird sings,25
Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, with a fearful trill of things unknown but longed for still and his tune is heard on the distant hill,21
Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, for the caged bird sings of freedom. The free bird thinks of another breeze and the trade winds soft through the sighing trees and the fat worms waiting on a dawn bright lawn,34
Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, and he names the sky his own But a caged bird stands on the grave of dreams his shadow shouts on a nightmare scream his wings are clipped and his feet are tied so he opens his throat to sing.,41
Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, The caged bird sings with a fearful trill of things unknown but longed for still and his tune is heard,21
Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#15, on the distant hill for the caged bird sings of freedom.,12
Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, FOR DAVID P—B The eye follows. the land Slips upward. creases down. forms The gentle buttocks of a young Giant. In the nestle.,24
Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, Old adobe bricks. washed of Whiteness. paled to umber. Await another century. Star Jasmine and old vines Lay claim upon the ghosted land.,24
Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, Then quiet pools whisper Private childhood secrets. Flush on inner cottage walls Antiquitous faces. Used to the gelid breath,20
Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, Of old manors. glare disdainfully Over breached time. Around and through these Cold phantasmatalities. He walks. insisting,18
Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, To the languid air. Activity. music. A generosity of graces. His lupin fields spurn old Deceit and agile poppies dance,21
Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, In golden riot.   Each day is Fulminant. exploding brightly Under the gaze of his exquisite Sires. frozen in the famed paint Of dead masters. Audacious,28
Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#16, Sunlight casts defiance At their feet.,7
Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, One foot down. then hop! It's hot.           Good things for the ones that's got. Another jump. now to the left.           Everybody for hisself. In the air. now both feet down.,51
Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16,          Since you black. don't stick around. Food is gone. the rent is due.           Curse and cry and then jump two. All the people out of work.          Hold for three. then twist and jerk.,62
Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#17, Cross the line. they count you out.           That's what hopping's all about. Both feet flat. the game is done. They think I lost. I think I won.,38
Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, FOR BAILEY We were entwined in red rings Of blood and loneliness before The first snows fell Before muddy rivers seeded clouds,23
Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, Above a virgin forest. and Men ran naked. blue and black Skinned into the warm embraces Of Sheba. Eve and Lilith. I was your sister.,26
Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, You left me to force strangers Into brother molds. exacting Taxations they never Owed or could ever pay. You fought to die. thinking,24
Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, In destruction lies the seed Of birth. You may be right. I will remember silent walks in Southern woods and long talks In low voices,26
Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, Shielding meaning from the big ears Of overcurious adults. You may be right. Your slow return from Regions of terror and bloody,23
Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#18, Screams. races my heart. I hear again the laughter Of children and see fireflies Bursting tiny explosions in An Arkansas twilight.,22
Poet_2,non-suicidal,>>The Mothering Blackness Related Poem Content Details,poem#18, She came home running        back to the mothering blackness        deep in the smothering blackness white tears icicle gold plains of her face        She came home running,48
Poet_2,non-suicidal,>>The Mothering Blackness Related Poem Content Details,poem#18, She came down creeping        here to the black arms waiting        now to the warm heart waiting rime of alien dreams befrosts her rich brown face        She came down creeping,51
Poet_2,non-suicidal,>>The Mothering Blackness Related Poem Content Details,poem#19, She came home blameless        black yet as Hagar’s daughter        tall as was Sheba’s daughter threats of northern winds die on the desert’s face        She came home blameless,49
Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#19, A Rock. A River. A Tree Hosts to species long since departed. Marked the mastodon. The dinosaur. who left dried tokens Of their sojourn here,26
Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#19, On our planet floor. Any broad alarm of their hastening doom Is lost in the gloom of dust and ages. But today. the Rock cries out to us. clearly. forcefully. Come. you may stand upon my,37
Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#19, Back and face your distant destiny. But seek no haven in my shadow. I will give you no hiding place down here. You. created only a little lower than The angels. have crouched too long in,37
Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#19, The bruising darkness Have lain too long Facedown in ignorance. Your mouths spilling words Armed for slaughter.,18
Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#20, The Rock cries out to us today. You may stand upon me. But do not hide your face.,19
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, Pretty women wonder where my secret lies. I’m not cute or built to suit a fashion model’s size But when I start to tell them. They think I’m telling lies. I say.,33
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, It’s in the reach of my arms. The span of my hips. The stride of my step. The curl of my lips. I’m a woman,26
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, Phenomenally. Phenomenal woman. That’s me. I walk into a room Just as cool as you please.,17
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, And to a man. The fellows stand or Fall down on their knees. Then they swarm around me. A hive of honey bees.,24
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, I say. It’s the fire in my eyes. And the flash of my teeth. The swing in my waist. And the joy in my feet.,26
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, I’m a woman Phenomenally. Phenomenal woman. That’s me. Men themselves have wondered,13
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, What they see in me. They try so much But they can’t touch My inner mystery. When I try to show them.,23
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, They say they still can’t see. I say. It’s in the arch of my back. The sun of my smile. The ride of my breasts.,26
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, The grace of my style. I’m a woman Phenomenally. Phenomenal woman. That’s me.,14
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, Now you understand Just why my head’s not bowed. I don’t shout or jump about Or have to talk real loud. When you see me passing.,27
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, It ought to make you proud. I say. It’s in the click of my heels. The bend of my hair. the palm of my hand.,26
Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#21, The need for my care. ’Cause I’m a woman Phenomenally. Phenomenal woman. That’s me.,15
Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, There is no warning rattle at the door nor heavy feet to stomp the foyer boards. Safe in the dark prison. I know that light slides over the fingered work of a toothless,34
Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, woman in Pakistan. Happy prints of an invisible time are illumined. My mouth agape rejects the solid air and,20
Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, lungs hold. The invader takes direction and seeps through the plaster walls. It is at my chamber. entering the keyhole. pushing,22
Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, through the padding of the door. I cannot scream. A bone of fear clogs my throat. It is upon me. It is sunrise. with Hope,26
Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, its arrogant rider. My mind. formerly quiescent in its snug encasement. is strained to look upon their rapturous visages. to let them enter even into me.,27
Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, I am forced outside myself to mount the light and ride joined with Hope. Through all the bright hours I cling to expectation. until,25
Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, darkness comes to reclaim me as its own. Hope fades. day is gone into its irredeemable place and I am thrown back into the familiar bonds of disconsolation.,29
Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, Gloom crawls around lapping lasciviously between my toes. at my ankles. and it sucks the strands of my hair. It forgives my heady,24
Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#22, fling with Hope. I am joined again into its greedy arms.,12
Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, You may write me down in history With your bitter. twisted lies. You may trod me in the very dirt But still. like dust. I'll rise. Does my sassiness upset you?,32
Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, Why are you beset with gloom? ’Cause I walk like I've got oil wells Pumping in my living room. Just like moons and like suns. With the certainty of tides.,31
Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, Just like hopes springing high. Still I'll rise. Did you want to see me broken? Bowed head and lowered eyes? Shoulders falling down like teardrops.,26
Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, Weakened by my soulful cries? Does my haughtiness offend you? Don't you take it awful hard ’Cause I laugh like I've got gold mines Diggin’ in my own backyard.,30
Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, You may shoot me with your words. You may cut me with your eyes. You may kill me with your hatefulness. But still. like air. I’ll rise. Does my sexiness upset you?,33
Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, Does it come as a surprise That I dance like I've got diamonds At the meeting of my thighs? Out of the huts of history’s shame I rise,29
Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, Up from a past that’s rooted in pain I rise I'm a black ocean. leaping and wide. Welling and swelling I bear in the tide. Leaving behind nights of terror and fear,33
Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, I rise Into a daybreak that’s wondrously clear I rise Bringing the gifts that my ancestors gave. I am the dream and the hope of the slave.,28
Poet_3,non-suicidal,>>Still I Rise Related Poem Content Details,poem#23, I rise I rise I rise.,7
Poet_3,non-suicidal,>>Bread,poem#23, Wheat is still. It makes no sound As it pushes from the ground. As it runs its slow. serene Course in rows of tender green. Wheat is quiet; as it grows,32
Poet_3,non-suicidal,>>Bread,poem#24, It only whispers what it knows. Wheat is mute--till it is fed To children as a loaf of bread. Then it is laughter; it is song; It is clamor all day long.,33
Poet_3,non-suicidal,>>Butter,poem#24, Butter is music of wind that passes Through blue alfalfa and supple grasses It is sun on meadows; it is lyric notes Of rain and honey in clover throats. It is the pale gold rhythmic tread,37
Poet_3,non-suicidal,>>Butter,poem#25, Of summer on a slice of bread.,8
Poet_3,non-suicidal,>> Haying,poem#25, The supper bell was ringing as Neil strode- - A bucket of warm milk in either hand; The cat and her five kittens at her heels- - Down through the yellow tansy in the lane Where Tod and I were washing in the trough-- -,46
Poet_3,non-suicidal,>> Haying,poem#25," We'd laid the pipe last summer from the hills - - And said. his weather eye cocked toward the south. ""We're in for rain by morning. The wind has changed. So we'll be finishing the hay tonight."" Tod lifted his black curly head. from which",46
Poet_3,non-suicidal,>> Haying,poem#25, The bright drops splashed. and glared at Neil - - Aw. have a heart. big boy. I've worked enough For two farmlands today. and there's a dance At Mary's Corners. Neil. I have a date . . . The crickets fiddled in the dusty grass . . .,49
Poet_3,non-suicidal,>> Haying,poem#25, I looked away. What could a fellow do? And Nancy'd promised she would go with me . . . Neil turned and went on slowly to the house. His shirt was stained across the back with sweat; He looked dog-tired. We all were. We'd been up,47
Poet_3,non-suicidal,>> Haying,poem#25, And in the hay fields since long before dawn - - How endless-long. the murky day had seemed! How hot! And how the green deer flies had stung! And then I was remembering the frought - - Those dreadful years with scarce a drop of rain.,47
Poet_3,non-suicidal,>> Haying,poem#25," When Neil had almost lost Glenacres. and Had shot a herd of starving blood stock. And we'd gone hungry too. ""We'd better stand By Neil."" I said. ""A crop of hay means cash. And cash means we will go to college. see?""",43
Poet_3,non-suicidal,>> Haying,poem#25," But Tod was mad - - you couldn't blame him much - - ""Don't be a fool!"" he snapped. ""Neil thinks because We're kids that he can run us."" Then Maurine - - Neil's wife: she's kind of little-like and thin From over-work and worry. but sure good",49
Poet_3,non-suicidal,>> Haying,poem#25," To Tod and me - - we'd lived with her and Neil Since Dad and Mother died - -Maurine then called. ""Your suppers's hot and waiting. Come and get it. boys."" So when we'd wiped upon the roller-towel Beside the kitchen door. we dragged our chairs",47
Poet_3,non-suicidal,>> Haying,poem#25, Up to the table. where already Neil Was eating. We piled our plates with fried new spuds. Thick pork gravy. cobs of early corn. And passed the blue glass dish of fireweed honey - - We kept our hives far up the old hill burn - -,48
Poet_3,non-suicidal,>> Haying,poem#25," Hot biscuits get blue ribbons at the Fair - - And no one talked. till. belts let out a notch. Our chairs tipped back against the wall. Neil said. As he lit his pipe. ""What about it. kids?"" Maurine's brown eyes were pleading.  go with him - -",50
Poet_3,non-suicidal,>> Haying,poem#25, Not even Tod could quite withstand that glance; So like bull-yearlings bunting at a fence We charged the telephone. Tod got there first. When he'd called off his date. I rang Nancy - - Nan's pretty as crab apple blossoms. and as slim,44
Poet_3,non-suicidal,>> Haying,poem#25," As any alder tree. She dances too Like willows swaying in April wind - - But Nancy Saunders comes of farmer stock: ""Next week. then. Karl."" she said. ""when haying's done."" Neil had the big greys hitched up to the rick",42
Poet_3,non-suicidal,>> Haying,poem#25, When we ran to the barn. So Tod and I Climbed in the back and sat with dangling heels As Prince and Nelly ambled down the lane Between the daisies and the Bouncing Bet. It was a different world from afternoon.,42
Poet_3,non-suicidal,>> Haying,poem#25, The air as yellow-cool as buttercups. The sun had set; the sky. no longer fiery-blue. Was fleeced with lamb's wool clouds. and these Were finged with wild rose pink. I looked at Tod And Neil. and wondered if they noticed too.,42
Poet_3,non-suicidal,>> Haying,poem#25, I couldn't see Neil's features. but his back Looked rested-like. Tod sort of sighed. and chewed A clover stalk . . . and when a t last we slide The creaking gate bars out. and rattled in The west-end meadow - - the sightliest spot,46
Poet_3,non-suicidal,>> Haying,poem#25, In all Glenacres any time of day - - It was so beautiful now in the dusk That something caught me in the throat Like Christmas carols on the radio . . . Long purple shadows from the fir trees lay,42
Poet_3,non-suicidal,>> Haying,poem#25, Across the cocks stubble. It was so still That we could hear the falls of Cedar Creek . . . A wood thrush in the hazel bushes piped One sweet high note; an owl called to his mate; White foxgloves glowed like candles by the fence.,47
Poet_3,non-suicidal,>> Haying,poem#25, In place of choking dust. there now was dew. As Tod and I forked up the hay to Neil. Who stacked as fast as two of us could pitch. The fragrance made me think of Nancy's hair . . . With every load. the magic grew. A star,49
Poet_3,non-suicidal,>> Haying,poem#25, Rose in the west . . . We worked with scarce a word. Oh. it was like our church with hymns and prayers On Sunday when the riding parson comes. Then as we took the last road in. the moon Came up behind the hill. and Tod and Neil,50
Poet_3,non-suicidal,>> Haying,poem#25, And I. the horses and the meadows. all Were silvered with its light. and suddenly I was as far away from Tod. as if I swam across a lake and left him. My own brother. on the farther shore.,40
Poet_3,non-suicidal,>> Haying,poem#26, My heart cried out. but there was no reply . . . Between a field and hayloft. I grew up . . . Toward morning I half-awakened to a sound Of raindrops pelting on the attic roof.,38
Poet_3,non-suicidal,>>No April Words,poem#26, There are no words for saying How wistful is the push Of April through the budding Of a lilac bush. There are no notes for making,27
Poet_3,non-suicidal,>>No April Words,poem#26, A little elfin air Of new leaves on a willow; No phrases to compare With tapering blue hyacinths; The first white butterfly;,23
Poet_3,non-suicidal,>>No April Words,poem#26, Of plum trees misted sudden Silver on the sky... One may only listen- Hand at throat-to rapture More lyrically lovely,21
Poet_3,non-suicidal,>>No April Words,poem#27, Than any song may capture.,6
Poet_3,non-suicidal,>>October,poem#27, Summer is a tang of water-cress On my mouth. The dust of rose petals. Birds press south. Tomorrow - or perhaps tomorrow -,24
Poet_3,non-suicidal,>>October,poem#27, There will be snow. Winds know. Zinnias know And I - Why must there be for me,18
Poet_3,non-suicidal,>>October,poem#28, Only the way back. Or on? There is this quiet day. This yellow tree...,15
Poet_3,non-suicidal,>>Of Bonfires,poem#28, What dreams are dreamed in the pungency Of smoke that wings from driftwood debris. Faces illumed by the jeweled light Will be recalled a lonelier night. While hearts transcribe the peace of a dune,35
Poet_3,non-suicidal,>>Of Bonfires,poem#29, On a burnished disk of rising moon.,8
Poet_3,non-suicidal,>>Slippers,poem#29, When I was young And my slippers were red I could kick higher Than my own head. When I grew up,22
Poet_3,non-suicidal,>>Slippers,poem#29, And my slippers were white I could dance the stars Right out of the night. Now I am old! My slippers are black;,24
Poet_3,non-suicidal,>>Slippers,poem#30, I walk to the corner And I walk back,10
Poet_3,non-suicidal,>>To A Girl Poet With A Lover,poem#30, Girl with a Gift. you cannot be Both love of Love and Poesy. Love love. dear child. and you will find Constancy and peace of mind. Become mistress of the Muse;,32
Poet_3,non-suicidal,>>To A Girl Poet With A Lover,poem#30, He will play you fast and loose. (Sons of young love should be strong; Certain-frail. a first-born song.) Love will be the counterpart Of a steadfast. gentle heart.,29
Poet_3,non-suicidal,>>To A Girl Poet With A Lover,poem#30," Muse is passionate and bold. Blowing hot and blowing cold. Love will wrap you in a shawl; Muse will bare you. soul and all. If I dared. I'd say ""Forget!",31
Poet_3,non-suicidal,>>To A Girl Poet With A Lover,poem#30," Forget the Muse!"" -- and yet-- and yet--  >>To My Little One  I. your guiding star? Ah. no. You. the light by which I go-",28
