non-suicidal16,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#16, healer in furs who carries a club who carries the pale homunculus,12
non-suicidal17,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#17, in his belly. For you are angel. you call the soul from plants or pearls of ambergris out of the grudging sea.,22
non-suicidal18,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#18, Extract arcanum. Separate true Archeus from the false the bitter is not less potent—nor does clarity bespeak truth.,19
non-suicidal19,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#19, Going there for the first time it was so much smaller then that crowded downstairs full of poetry racks of tattered little mags against the wall those rickety white tables where folks sat reading/writing,35
non-suicidal20,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#20, Vesuvio's was like an adjunct office Arriving again a year later. two kids in tow Lawrence gave me a huge stack of his publications "I've got books" he said "like other people have mice" And North Beach never stopped being mysterious,43
non-suicidal21,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#21, when I moved out here in 1968 that publishing office on Filbert & Grant was a mecca a place to meet up with my kids if we got separated during one of those innumerable demonstrations (tho Lawrence worried. told me I shd keep them,42
non-suicidal22,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#22, out of harm's way. at home) I thought they shd learn whatever it was we were learning— Office right around the corner from the bead store where I found myself daily. picking up supplies How many late nights did we haunt the Store,44
non-suicidal23,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#23, buying scads of new poems from all corners of the earth then head to the all-night Tower Records full of drag queens & revolutionaries. to get a few songs And dig it. City Lights still here. like some old lighthouse though all the rest is gone.,46
non-suicidal24,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#24, the poetry's moved upstairs. the publishing office right there now too & crowds of people one third my age or less still haunt the stacks seeking out voices from all quarters of the globe,34
non-suicidal25,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#25, she is the wind you never leave behind black cat you killed in empty lot. she is smell of the summer weeds. the one who lurks in open childhood closets. she coughs in the next room. hoots. nests in your hair,41
non-suicidal26,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#26, she is incubus face at the window she is harpy on your fire-escape. marble figurine carved in the mantlepiece.,20
non-suicidal27,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#27, She is cornucopia that wails in the night. deathgrip you cannot cut away. black limpid eyes of mad girls singing carols behind mesh. she is the hiss in your goodbyes.,30
non-suicidal28,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#28, Black grain in green jade. sound from the silent koto. she is tapestry burned in your brain. the fiery cloak of feathers carries you,24
non-suicidal29,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#29, off hills when you run flaming down to the black sea,11
non-suicidal30,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#30, I am a shadow crossing ice I am rusting knife in the water I am pear tree bitten by frost I uphold the mountain with my hand My feet are cut by glass,33
non-suicidal31,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#31, I walk in the windy forest after dark I am wrapped in a gold cloud I whistle thru my teeth I lose my hat My eyes are fed to eagles & my jaw,32
non-suicidal32,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#32, is locked with silver wire I have burned often and my bones are soup I am stone giant statue on a cliff I am mad as a blizzard I stare out of broken cupboards,34
non-suicidal33,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#33, that she is eternal. that she sings that she is star-born. that she gathers crystal that she can be confused with Isis that she is the goal that she knows her name. that she swims,36
non-suicidal34,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#34, in the purple sky. that her fingers are pale & strong that she is black. that she is white that you always know who she is when she appears that she strides on battlements. that she sifts,36
non-suicidal35,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#35, like stones in the sea that you can hear her approach. that her jewelled feet tread any particular measure that there is anything about her which cannot be said,29
non-suicidal36,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#36, that she relishes tombstones. falls down marble stairs that she is ground only. that she is not ground that you can remember the first time you met that she is always with you,33
non-suicidal37,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#37, that she can be seen without grace that there is anything to say of her which is not truth,19
non-suicidal38,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#38, for there is another Lilith. not made for earth of whom it is said / that when she is seen by men it is as vapour / a plague / a cacophony of unique bells / straining & stranger. they pursue her unsubstantial cors thru this world,42
non-suicidal39,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#39, & the next. She is. in fact. the archetypal foxfire of the stars will o'the wisp of empty space cosmic marshlight that lures us away from the heavenly spheres. our home,31
non-suicidal40,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#40, to wander. forever. between quasars at odds w/ the Sound of the Harmonious Crystals temple flower of the abyss windlass on which is wound,24
non-suicidal41,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#41, that hope which exceeds proportion. Ship-That-Veers-At-An-Angle White Fox that Leaps over Tombstomes,17
non-suicidal42,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#42, Shall we say that the streets were littered w/ half-eaten food dry leaves. debris of plastic & paper Shall we remember the half-mad whores who walked on them,29
non-suicidal43,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#43, Eyes black as Egypt: al-Khem the women of that night? Shall we recall the quarter moons of that era,20
non-suicidal44,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#44, their desperation the hopelessness of the wind that flew out of Dead Center to its target in our hearts What shall we keep of the hard shells,27
non-suicidal45,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#45, of our hands the cloven claws held out to beg held close to keep what ran like sand? Shall we able to name the skeletons,25
non-suicidal46,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#46, ostrich & pachyderm Who will remember the bleakness of this time? Who will recall it. later?,15
non-suicidal47,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#47, you are my bread and the hairline noise of my bones you are almost,14
non-suicidal48,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#48, the sea you are not stone or molten sound I think you have no hands,15
non-suicidal49,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#49, this kind of bird flies backward and this love breaks on a windowpane where no light talks this is not time,21
non-suicidal50,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#50, for crossing tongues (the sand here never shifts) I think tomorrow,11
non-suicidal51,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#51, turned you with his toe and you will shine and shine unspent and underground,14
non-suicidal52,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#52, Sweetheart when you break thru you'll find a poet here not quite what one would choose.,17
non-suicidal53,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#53, I won't promise you'll never go hungry or that you won't be sad on this gutted breaking,20
non-suicidal54,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#54, globe but I can show you baby enough to love to break your heart,14
non-suicidal55,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#55, forever,1
non-suicidal56,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#56, for Jackson Allen My friend wears my scarf at his waist I give him moonstones He gives me shell & seaweeds He comes from a distant city & I meet him,29
non-suicidal57,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#57, We will plant eggplants & celery together He weaves me cloth Many have brought the gifts I use for his pleasure silk. & green hills,23
non-suicidal58,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#58, & heron the color of dawn My friend walks soft as a weaving on the wind He backlights my dreams He has built altars beside my bed I awake in the smell of his hair & cannot remember,36
non-suicidal59,Poet_2,non-suicidal,>> An Exercise in Love,poem#12, sample_id#59, his name. or my own.,5
non-suicidal60,Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, sample_id#60, Curtains forcing their will against the wind. children sleep. exchanging dreams with seraphim. The city,15
non-suicidal61,Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, sample_id#61, drags itself awake on subway straps; and I. an alarm. awake as a rumor of war. lie stretching into dawn.,20
non-suicidal62,Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, sample_id#62, unasked and unheeded.,3
non-suicidal63,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#63, A free bird leaps on the back of the wind and floats downstream till the current ends and dips his wing,21
non-suicidal64,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#64, in the orange sun rays and dares to claim the sky. But a bird that stalks down his narrow cage can seldom see through,24
non-suicidal65,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#65, his bars of rage his wings are clipped and his feet are tied so he opens his throat to sing. The caged bird sings,24
non-suicidal66,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#66, with a fearful trill of things unknown but longed for still and his tune is heard on the distant hill,20
non-suicidal67,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#67, for the caged bird sings of freedom. The free bird thinks of another breeze and the trade winds soft through the sighing trees and the fat worms waiting on a dawn bright lawn,33
non-suicidal68,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#68, and he names the sky his own But a caged bird stands on the grave of dreams his shadow shouts on a nightmare scream his wings are clipped and his feet are tied so he opens his throat to sing.,40
non-suicidal69,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#69, The caged bird sings with a fearful trill of things unknown but longed for still and his tune is heard,20
non-suicidal70,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#70, on the distant hill for the caged bird sings of freedom.,11
non-suicidal71,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#71, FOR DAVID P—B The eye follows. the land Slips upward. creases down. forms The gentle buttocks of a young Giant. In the nestle.,24
non-suicidal72,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#72, Old adobe bricks. washed of Whiteness. paled to umber. Await another century. Star Jasmine and old vines Lay claim upon the ghosted land.,23
non-suicidal73,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#73, Then quiet pools whisper Private childhood secrets. Flush on inner cottage walls Antiquitous faces. Used to the gelid breath,19
non-suicidal74,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#74, Of old manors. glare disdainfully Over breached time. Around and through these Cold phantasmatalities. He walks. insisting,17
non-suicidal75,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#75, To the languid air. Activity. music. A generosity of graces. His lupin fields spurn old Deceit and agile poppies dance,20
non-suicidal76,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#76, In golden riot. Each day is Fulminant. exploding brightly Under the gaze of his exquisite Sires. frozen in the famed paint Of dead masters. Audacious,25
non-suicidal77,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#77, Sunlight casts defiance At their feet.,6
non-suicidal78,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#78, One foot down. then hop! It's hot. Good things for the ones that's got. Another jump. now to the left. Everybody for hisself. In the air. now both feet down.,32
non-suicidal79,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#79, Since you black. don't stick around. Food is gone. the rent is due. Curse and cry and then jump two. All the people out of work. Hold for three. then twist and jerk.,34
non-suicidal80,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#80, Cross the line. they count you out. That's what hopping's all about. Both feet flat. the game is done. They think I lost. I think I won.,29
non-suicidal81,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#81, FOR BAILEY We were entwined in red rings Of blood and loneliness before The first snows fell Before muddy rivers seeded clouds,22
non-suicidal82,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#82, Above a virgin forest. and Men ran naked. blue and black Skinned into the warm embraces Of Sheba. Eve and Lilith. I was your sister.,25
non-suicidal83,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#83, You left me to force strangers Into brother molds. exacting Taxations they never Owed or could ever pay. You fought to die. thinking,23
non-suicidal84,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#84, In destruction lies the seed Of birth. You may be right. I will remember silent walks in Southern woods and long talks In low voices,25
non-suicidal85,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#85, Shielding meaning from the big ears Of overcurious adults. You may be right. Your slow return from Regions of terror and bloody,22
non-suicidal86,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#86, Screams. races my heart. I hear again the laughter Of children and see fireflies Bursting tiny explosions in An Arkansas twilight.,21
non-suicidal87,Poet_2,non-suicidal,>>The Mothering Blackness Related Poem Content Details,poem#18, sample_id#87, She came home running back to the mothering blackness deep in the smothering blackness white tears icicle gold plains of her face She came home running,26
non-suicidal88,Poet_2,non-suicidal,>>The Mothering Blackness Related Poem Content Details,poem#18, sample_id#88, She came down creeping here to the black arms waiting now to the warm heart waiting rime of alien dreams befrosts her rich brown face She came down creeping,29
non-suicidal89,Poet_2,non-suicidal,>>The Mothering Blackness Related Poem Content Details,poem#18, sample_id#89, She came home blameless black yet as Hagar’s daughter tall as was Sheba’s daughter threats of northern winds die on the desert’s face She came home blameless,30
non-suicidal90,Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#19, sample_id#90, A Rock. A River. A Tree Hosts to species long since departed. Marked the mastodon. The dinosaur. who left dried tokens Of their sojourn here,25
non-suicidal91,Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#19, sample_id#91, On our planet floor. Any broad alarm of their hastening doom Is lost in the gloom of dust and ages. But today. the Rock cries out to us. clearly. forcefully. Come. you may stand upon my,36
non-suicidal92,Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#19, sample_id#92, Back and face your distant destiny. But seek no haven in my shadow. I will give you no hiding place down here. You. created only a little lower than The angels. have crouched too long in,36
non-suicidal93,Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#19, sample_id#93, The bruising darkness Have lain too long Facedown in ignorance. Your mouths spilling words Armed for slaughter.,17
non-suicidal94,Poet_2,non-suicidal,>>from On the Pulse of Morning Related Poem Content Details,poem#19, sample_id#94, The Rock cries out to us today. You may stand upon me. But do not hide your face.,18
non-suicidal95,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#95, Pretty women wonder where my secret lies. I’m not cute or built to suit a fashion model’s size But when I start to tell them. They think I’m telling lies. I say.,35
non-suicidal96,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#96, It’s in the reach of my arms. The span of my hips. The stride of my step. The curl of my lips. I’m a woman,27
non-suicidal97,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#97, Phenomenally. Phenomenal woman. That’s me. I walk into a room Just as cool as you please.,17
non-suicidal98,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#98, And to a man. The fellows stand or Fall down on their knees. Then they swarm around me. A hive of honey bees.,23
non-suicidal99,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#99, I say. It’s the fire in my eyes. And the flash of my teeth. The swing in my waist. And the joy in my feet.,26
non-suicidal100,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#100, I’m a woman Phenomenally. Phenomenal woman. That’s me. Men themselves have wondered,14
non-suicidal101,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#101, What they see in me. They try so much But they can’t touch My inner mystery. When I try to show them.,23
non-suicidal102,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#102, They say they still can’t see. I say. It’s in the arch of my back. The sun of my smile. The ride of my breasts.,27
non-suicidal103,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#103, The grace of my style. I’m a woman Phenomenally. Phenomenal woman. That’s me.,15
non-suicidal104,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#104, Now you understand Just why my head’s not bowed. I don’t shout or jump about Or have to talk real loud. When you see me passing.,28
non-suicidal105,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#105, It ought to make you proud. I say. It’s in the click of my heels. The bend of my hair. the palm of my hand.,26
non-suicidal106,Poet_2,non-suicidal,>>Phenomenal Woman Related Poem Content Details,poem#20, sample_id#106, The need for my care. ’Cause I’m a woman Phenomenally. Phenomenal woman. That’s me.,16
non-suicidal107,Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, sample_id#107, There is no warning rattle at the door nor heavy feet to stomp the foyer boards. Safe in the dark prison. I know that light slides over the fingered work of a toothless,33
non-suicidal108,Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, sample_id#108, woman in Pakistan. Happy prints of an invisible time are illumined. My mouth agape rejects the solid air and,19
non-suicidal109,Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, sample_id#109, lungs hold. The invader takes direction and seeps through the plaster walls. It is at my chamber. entering the keyhole. pushing,21
non-suicidal110,Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, sample_id#110, through the padding of the door. I cannot scream. A bone of fear clogs my throat. It is upon me. It is sunrise. with Hope,25
non-suicidal111,Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, sample_id#111, its arrogant rider. My mind. formerly quiescent in its snug encasement. is strained to look upon their rapturous visages. to let them enter even into me.,26
non-suicidal112,Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, sample_id#112, I am forced outside myself to mount the light and ride joined with Hope. Through all the bright hours I cling to expectation. until,24
non-suicidal113,Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, sample_id#113, darkness comes to reclaim me as its own. Hope fades. day is gone into its irredeemable place and I am thrown back into the familiar bonds of disconsolation.,28
non-suicidal114,Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, sample_id#114, Gloom crawls around lapping lasciviously between my toes. at my ankles. and it sucks the strands of my hair. It forgives my heady,23
non-suicidal115,Poet_2,non-suicidal,>>A Plagued Journey Related Poem Content Details,poem#21, sample_id#115, fling with Hope. I am joined again into its greedy arms.,11
non-suicidal116,Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, sample_id#116, You may write me down in history With your bitter. twisted lies. You may trod me in the very dirt But still. like dust. I'll rise. Does my sassiness upset you?,32
non-suicidal117,Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, sample_id#117, Why are you beset with gloom? ’Cause I walk like I've got oil wells Pumping in my living room. Just like moons and like suns. With the certainty of tides.,31
non-suicidal118,Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, sample_id#118, Just like hopes springing high. Still I'll rise. Did you want to see me broken? Bowed head and lowered eyes? Shoulders falling down like teardrops.,26
non-suicidal119,Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, sample_id#119, Weakened by my soulful cries? Does my haughtiness offend you? Don't you take it awful hard ’Cause I laugh like I've got gold mines Diggin’ in my own backyard.,31
non-suicidal120,Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, sample_id#120, You may shoot me with your words. You may cut me with your eyes. You may kill me with your hatefulness. But still. like air. I’ll rise. Does my sexiness upset you?,33
non-suicidal121,Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, sample_id#121, Does it come as a surprise That I dance like I've got diamonds At the meeting of my thighs? Out of the huts of history’s shame I rise,30
non-suicidal122,Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, sample_id#122, Up from a past that’s rooted in pain I rise I'm a black ocean. leaping and wide. Welling and swelling I bear in the tide. Leaving behind nights of terror and fear,34
non-suicidal123,Poet_2,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, sample_id#123, I rise Into a daybreak that’s wondrously clear I rise Bringing the gifts that my ancestors gave. I am the dream and the hope of the slave.,28
non-suicidal124,Poet_3,non-suicidal,>>Still I Rise Related Poem Content Details,poem#22, sample_id#124, I rise I rise I rise.,6
non-suicidal125,Poet_3,non-suicidal,>>Bread,poem#23, sample_id#125, Wheat is still. It makes no sound As it pushes from the ground. As it runs its slow. serene Course in rows of tender green. Wheat is quiet; as it grows,31
non-suicidal126,Poet_3,non-suicidal,>>Bread,poem#23, sample_id#126, It only whispers what it knows. Wheat is mute--till it is fed To children as a loaf of bread. Then it is laughter; it is song; It is clamor all day long.,33
non-suicidal127,Poet_3,non-suicidal,>>Butter,poem#24, sample_id#127, Butter is music of wind that passes Through blue alfalfa and supple grasses It is sun on meadows; it is lyric notes Of rain and honey in clover throats. It is the pale gold rhythmic tread,36
non-suicidal128,Poet_3,non-suicidal,>>Butter,poem#24, sample_id#128, Of summer on a slice of bread.,7
non-suicidal129,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#129, The supper bell was ringing as Neil strode- - A bucket of warm milk in either hand; The cat and her five kittens at her heels- - Down through the yellow tansy in the lane Where Tod and I were washing in the trough-- -,42
non-suicidal130,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#130, We'd laid the pipe last summer from the hills - - And said. his weather eye cocked toward the south. "We're in for rain by morning. The wind has changed. So we'll be finishing the hay tonight." Tod lifted his black curly head. from which,46
non-suicidal131,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#131, The bright drops splashed. and glared at Neil - - Aw. have a heart. big boy. I've worked enough For two farmlands today. and there's a dance At Mary's Corners. Neil. I have a date . . . The crickets fiddled in the dusty grass . . .,43
non-suicidal132,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#132, I looked away. What could a fellow do? And Nancy'd promised she would go with me . . . Neil turned and went on slowly to the house. His shirt was stained across the back with sweat; He looked dog-tired. We all were. We'd been up,46
non-suicidal133,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#133, And in the hay fields since long before dawn - - How endless-long. the murky day had seemed! How hot! And how the green deer flies had stung! And then I was remembering the frought - - Those dreadful years with scarce a drop of rain.,43
non-suicidal134,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#134, When Neil had almost lost Glenacres. and Had shot a herd of starving blood stock. And we'd gone hungry too. "We'd better stand By Neil." I said. "A crop of hay means cash. And cash means we will go to college. see?",44
non-suicidal135,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#135, But Tod was mad - - you couldn't blame him much - - "Don't be a fool!" he snapped. "Neil thinks because We're kids that he can run us." Then Maurine - - Neil's wife: she's kind of little-like and thin From over-work and worry. but sure good,49
non-suicidal136,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#136, To Tod and me - - we'd lived with her and Neil Since Dad and Mother died - -Maurine then called. "Your suppers's hot and waiting. Come and get it. boys." So when we'd wiped upon the roller-towel Beside the kitchen door. we dragged our chairs,47
non-suicidal137,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#137, Up to the table. where already Neil Was eating. We piled our plates with fried new spuds. Thick pork gravy. cobs of early corn. And passed the blue glass dish of fireweed honey - - We kept our hives far up the old hill burn - -,43
non-suicidal138,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#138, Hot biscuits get blue ribbons at the Fair - - And no one talked. till. belts let out a notch. Our chairs tipped back against the wall. Neil said. As he lit his pipe. "What about it. kids?" Maurine's brown eyes were pleading. go with him - -,45
non-suicidal139,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#139, Not even Tod could quite withstand that glance; So like bull-yearlings bunting at a fence We charged the telephone. Tod got there first. When he'd called off his date. I rang Nancy - - Nan's pretty as crab apple blossoms. and as slim,44
non-suicidal140,Poet_3,non-suicidal,>> Haying,poem#25, sample_id#140, As any alder tree. She dances too Like willows swaying in April wind - - But Nancy Saunders comes of farmer stock: "Next week. then. Karl." she said. "when haying's done." Neil had the big greys hitched up to the rick,40
