non-suicidal23,Poet_1,non-suicidal,>>First Snow. Kerhonkson,poem#2, sample_id#23, they are scattered now. dead or silent or blasted to madness,11
non-suicidal24,Poet_1,non-suicidal,>>First Snow. Kerhonkson,poem#2, sample_id#24, by the howling brightness of our once common vision and this gift of yours—,14
non-suicidal25,Poet_1,non-suicidal,>>First Snow. Kerhonkson,poem#2, sample_id#25, white silence filling the contours of my life.,8
non-suicidal26,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#26, Extract the juice which is itself a Light. Pulp. manna. gentle,11
non-suicidal27,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#27, Theriasin. ergot like mold on flame. these red leaves,9
non-suicidal28,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#28, bursting from mesquite by the side,6
non-suicidal29,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#29, of dry creekbed. Extract the tar. the sticky,8
non-suicidal30,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#30, substance heart,2
non-suicidal31,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#31, of things (each plant a star. extract,7
non-suicidal32,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#32, the juice of stars by circular stillation,7
non-suicidal33,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#33, smear the inner man w/the coction,7
non-suicidal34,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#34, till he burn like worms of light in quicksilver,9
non-suicidal35,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#35, not the false puffballs of marshfire. extract,7
non-suicidal36,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#36, the heart of the empty heart it is full,9
non-suicidal37,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#37, of the star soul that paces fierce in the deeps of earth,12
non-suicidal38,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#38, the Red Man. healer,4
non-suicidal39,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#39, in furs who carries a club,6
non-suicidal40,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#40, who carries the pale homunculus,5
non-suicidal41,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#41, in his belly. For you are angel. you call,9
non-suicidal42,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#42, the soul from plants or pearls of ambergris,8
non-suicidal43,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#43, out of the grudging sea. Extract arcanum. Separate,8
non-suicidal44,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#44, true Archeus from the false the bitter,7
non-suicidal45,Poet_1,non-suicidal,>> Paracelsus: - Poem by Diane di Prima,poem#3, sample_id#45, is not less potent—nor does clarity bespeak truth.,9
non-suicidal46,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#46, Going there for the first time it was so much smaller then,12
non-suicidal47,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#47, that crowded downstairs full of poetry racks of tattered little mags against the wall,14
non-suicidal48,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#48, those rickety white tables where folks sat reading/writing Vesuvio's was like an adjunct office,16
non-suicidal49,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#49, Arriving again a year later. two kids in tow Lawrence gave me a huge stack of his publications,18
non-suicidal50,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#50, "I've got books" he said "like other people have mice" And North Beach never stopped being mysterious,18
non-suicidal51,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#51, when I moved out here in 1968 that publishing office on Filbert & Grant was a mecca,15
non-suicidal52,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#52, a place to meet up with my kids if we got separated during one of those innumerable demonstrations,18
non-suicidal53,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#53, (tho Lawrence worried. told me I shd keep them out of harm's way. at home) I thought they shd learn,21
non-suicidal54,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#54, whatever it was we were learning— Office right around the corner from the bead store,15
non-suicidal55,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#55, where I found myself daily. picking up supplies How many late nights did we haunt the Store,17
non-suicidal56,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#56, buying scads of new poems from all corners of the earth then head to the all-night Tower Records full of drag queens,23
non-suicidal57,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#57, & revolutionaries. to get a few songs And dig it. City Lights still here. like some old lighthouse,17
non-suicidal58,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#58, though all the rest is gone. the poetry's moved upstairs. the publishing office,14
non-suicidal59,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#59, right there now too & crowds of people one third my age or less still haunt the stacks,17
non-suicidal60,Poet_1,non-suicidal,>>City Lights 1961,poem#4, sample_id#60, seeking out voices from all quarters of the globe,9
non-suicidal61,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#61, she is the wind you never leave behind black cat you killed in empty lot. she is,17
non-suicidal62,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#62, smell of the summer weeds. the one who lurks in open childhood closets. she coughs,15
non-suicidal63,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#63, in the next room. hoots. nests in your hair she is incubus,12
non-suicidal64,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#64, face at the window she is,6
non-suicidal65,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#65, harpy on your fire-escape. marble figurine carved in the mantlepiece.,11
non-suicidal66,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#66, She is cornucopia that wails in the night. deathgrip,9
non-suicidal67,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#67, you cannot cut away. black limpid eyes of mad girls singing carols behind mesh. she is,16
non-suicidal68,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#68, the hiss in your goodbyes. Black grain in green jade. sound,11
non-suicidal69,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#69, from the silent koto. she is tapestry burned,8
non-suicidal70,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#70, in your brain. the fiery cloak of feathers carries you,10
non-suicidal71,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#71, off hills when you run flaming,6
non-suicidal72,Poet_1,non-suicidal,>> "she is the wind…",poem#5, sample_id#72, down to the black sea,5
non-suicidal73,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#73, I am a shadow crossing ice I am rusting knife in the water,13
non-suicidal74,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#74, I am pear tree bitten by frost I uphold the mountain with my hand,14
non-suicidal75,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#75, My feet are cut by glass I walk in the windy forest after dark,14
non-suicidal76,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#76, I am wrapped in a gold cloud I whistle thru my teeth,12
non-suicidal77,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#77, I lose my hat My eyes are fed to eagles & my jaw,12
non-suicidal78,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#78, is locked with silver wire I have burned often and my bones are soup,14
non-suicidal79,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#79, I am stone giant statue on a cliff I am mad as a blizzard,14
non-suicidal80,Poet_1,non-suicidal,>> "I am a shadow…",poem#6, sample_id#80, I stare out of broken cupboards,6
non-suicidal81,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#81, that she is eternal. that she sings that she is star-born. that she gathers crystal,16
non-suicidal82,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#82, that she can be confused with Isis that she is the goal,12
non-suicidal83,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#83, that she knows her name. that she swims in the purple sky. that her fingers are pale & strong,18
non-suicidal84,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#84, that she is black. that she is white that you always know who she is,15
non-suicidal85,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#85, when she appears that she strides on battlements. that she sifts,11
non-suicidal86,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#86, like stones in the sea that you can hear her approach. that her jewelled feet,15
non-suicidal87,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#87, tread any particular measure that there is anything about her,10
non-suicidal88,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#88, which cannot be said that she relishes tombstones. falls,9
non-suicidal89,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#89, down marble stairs that she is ground only. that she is not ground,13
non-suicidal90,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#90, that you can remember the first time you met that she is always with you,15
non-suicidal91,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#91, that she can be seen without grace that there is anything to say of her,15
non-suicidal92,Poet_1,non-suicidal,>>Some Lies About The Loba,poem#7, sample_id#92, which is not truth,4
non-suicidal93,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#93, for there is another Lilith. not made for earth of whom it is said / that when she is seen by men,21
non-suicidal94,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#94, it is as vapour / a plague / a cacophony of unique bells / straining & stranger. they pursue,15
non-suicidal95,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#95, her unsubstantial cors thru this world & the next. She is. in fact. the archetypal,14
non-suicidal96,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#96, foxfire of the stars will o'the wisp of empty space,11
non-suicidal97,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#97, cosmic marshlight that lures us away from the heavenly spheres. our home,12
non-suicidal98,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#98, to wander. forever. between quasars at odds w/ the Sound of the Harmonious Crystals,14
non-suicidal99,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#99, temple flower of the abyss windlass,6
non-suicidal100,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#100, on which is wound that hope,6
non-suicidal101,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#101, which exceeds proportion. Ship-That-Veers-At-An-Angle,9
non-suicidal102,Poet_1,non-suicidal,>> Lilith Of The Stars,poem#8, sample_id#102, White Fox that Leaps over Tombstomes,6
non-suicidal103,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#103, Shall we say that the streets were littered w/ half-eaten food,12
non-suicidal104,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#104, dry leaves. debris of plastic & paper Shall we remember the half-mad whores,13
non-suicidal105,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#105, who walked on them Eyes black as Egypt: al-Khem,10
non-suicidal106,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#106, the women of that night?,5
non-suicidal107,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#107, Shall we recall the quarter moons of that era,9
non-suicidal108,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#108, their desperation the hopelessness of the wind,7
non-suicidal109,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#109, that flew out of Dead Center to its target in our hearts,12
non-suicidal110,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#110, What shall we keep of the hard shells of our hands,11
non-suicidal111,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#111, the cloven claws held out to beg held close,9
non-suicidal112,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#112, to keep what ran like sand? Shall we able to name the skeletons,13
non-suicidal113,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#113, ostrich & pachyderm Who will remember the bleakness of this time?,10
non-suicidal114,Poet_1,non-suicidal,>> The Loba Longs For Remembrance In The Bardo,poem#9, sample_id#114, Who will recall it. later?,5
non-suicidal115,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#115, you are my bread and the hairline,7
non-suicidal116,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#116, noise of my bones,4
non-suicidal117,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#117, you are almost the sea,5
non-suicidal118,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#118, you are not stone or molten sound,7
non-suicidal119,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#119, I think you have no hands,6
non-suicidal120,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#120, this kind of bird flies backward and this love,9
non-suicidal121,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#121, breaks on a windowpane where no light talks,8
non-suicidal122,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#122, this is not time for crossing tongues,7
non-suicidal123,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#123, (the sand here never shifts),5
non-suicidal124,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#124, I think tomorrow,3
non-suicidal125,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#125, turned you with his toe and you will,8
non-suicidal126,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#126, shine and shine,3
non-suicidal127,Poet_1,non-suicidal,>> The Window,poem#10, sample_id#127, unspent and underground,3
non-suicidal128,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#128, Sweetheart when you break thru,5
non-suicidal129,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#129, you'll find a poet here,6
non-suicidal130,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#130, not quite what one would choose. I won't promise,10
non-suicidal131,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#131, you'll never go hungry or that you won't be sad,12
non-suicidal132,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#132, on this gutted breaking,4
non-suicidal133,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#133, globe but I can show you,6
non-suicidal134,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#134, baby enough to love,4
non-suicidal135,Poet_1,non-suicidal,>> Song for Baby-O. Unborn,poem#11, sample_id#135, to break your heart forever,5
non-suicidal136,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#136, for Jackson Allen My friend wears my scarf at his waist,11
non-suicidal137,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#137, I give him moonstones He gives me shell & seaweeds,9
non-suicidal138,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#138, He comes from a distant city & I meet him We will plant eggplants & celery together,15
non-suicidal139,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#139, He weaves me cloth Many have brought the gifts,9
non-suicidal140,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#140, I use for his pleasure silk. & green hills,8
non-suicidal141,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#141, & heron the color of dawn My friend walks soft as a weaving on the wind,15
non-suicidal142,Poet_1,non-suicidal,>> An Exercise in Love,poem#12, sample_id#142, He backlights my dreams He has built altars beside my bed,11
non-suicidal143,Poet_2,non-suicidal,>> An Exercise in Love,poem#12, sample_id#143, I awake in the smell of his hair & cannot remember his name. or my own.,15
non-suicidal144,Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, sample_id#144, Curtains forcing their will against the wind.,7
non-suicidal145,Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, sample_id#145, children sleep. exchanging dreams with,5
non-suicidal146,Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, sample_id#146, seraphim. The city drags itself awake on,7
non-suicidal147,Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, sample_id#147, subway straps; and I. an alarm. awake as a,9
non-suicidal148,Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, sample_id#148, rumor of war. lie stretching into dawn.,7
non-suicidal149,Poet_2,non-suicidal,>>Awaking in New York Related Poem Content Details,poem#13, sample_id#149, unasked and unheeded.,3
non-suicidal150,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#150, A free bird leaps on the back of the wind,10
non-suicidal151,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#151, and floats downstream till the current ends,7
non-suicidal152,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#152, and dips his wing in the orange sun rays,9
non-suicidal153,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#153, and dares to claim the sky. But a bird that stalks,11
non-suicidal154,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#154, down his narrow cage can seldom see through,8
non-suicidal155,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#155, his bars of rage his wings are clipped and,9
non-suicidal156,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#156, his feet are tied so he opens his throat to sing.,11
non-suicidal157,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#157, The caged bird sings with a fearful trill,8
non-suicidal158,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#158, of things unknown but longed for still,7
non-suicidal159,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#159, and his tune is heard on the distant hill,9
non-suicidal160,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#160, for the caged bird sings of freedom.,7
non-suicidal161,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#161, The free bird thinks of another breeze and the trade winds soft through the sighing trees,16
non-suicidal162,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#162, and the fat worms waiting on a dawn bright lawn and he names the sky his own,17
non-suicidal163,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#163, But a caged bird stands on the grave of dreams his shadow shouts on a nightmare scream,17
non-suicidal164,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#164, his wings are clipped and his feet are tied so he opens his throat to sing.,16
non-suicidal165,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#165, The caged bird sings with a fearful trill,8
non-suicidal166,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#166, of things unknown but longed for still,7
non-suicidal167,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#167, and his tune is heard on the distant hill,9
non-suicidal168,Poet_2,non-suicidal,>>Caged Bird Related Poem Content Details,poem#14, sample_id#168, for the caged bird sings of freedom.,7
non-suicidal169,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#169, FOR DAVID P—B The eye follows. the land,9
non-suicidal170,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#170, Slips upward. creases down. forms The gentle buttocks of a young,11
non-suicidal171,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#171, Giant. In the nestle. Old adobe bricks. washed of,9
non-suicidal172,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#172, Whiteness. paled to umber. Await another century.,7
non-suicidal173,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#173, Star Jasmine and old vines Lay claim upon the ghosted land.,11
non-suicidal174,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#174, Then quiet pools whisper Private childhood secrets.,7
non-suicidal175,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#175, Flush on inner cottage walls Antiquitous faces.,7
non-suicidal176,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#176, Used to the gelid breath Of old manors. glare disdainfully,10
non-suicidal177,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#177, Over breached time. Around and through these,7
non-suicidal178,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#178, Cold phantasmatalities. He walks. insisting,5
non-suicidal179,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#179, To the languid air. Activity. music.,6
non-suicidal180,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#180, A generosity of graces. His lupin fields spurn old,9
non-suicidal181,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#181, Deceit and agile poppies dance In golden riot. Each day is,11
non-suicidal182,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#182, Fulminant. exploding brightly Under the gaze of his exquisite,9
non-suicidal183,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#183, Sires. frozen in the famed paint Of dead masters. Audacious,10
non-suicidal184,Poet_2,non-suicidal,>>California Prodigal Related Poem Content Details,poem#15, sample_id#184, Sunlight casts defiance At their feet.,6
non-suicidal185,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#185, One foot down. then hop! It's hot. Good things for the ones that's got.,16
non-suicidal186,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#186, Another jump. now to the left. Everybody for hisself.,9
non-suicidal187,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#187, In the air. now both feet down. Since you black. don't stick around.,14
non-suicidal188,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#188, Food is gone. the rent is due. Curse and cry and then jump two.,14
non-suicidal189,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#189, All the people out of work. Hold for three. then twist and jerk.,13
non-suicidal190,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#190, Cross the line. they count you out. That's what hopping's all about.,14
non-suicidal191,Poet_2,non-suicidal,>> Harlem Hopscotch Related Poem Content Details,poem#16, sample_id#191, Both feet flat. the game is done. They think I lost. I think I won.,15
non-suicidal192,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#192, FOR BAILEY We were entwined in red rings,8
non-suicidal193,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#193, Of blood and loneliness before The first snows fell,9
non-suicidal194,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#194, Before muddy rivers seeded clouds Above a virgin forest. and,10
non-suicidal195,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#195, Men ran naked. blue and black Skinned into the warm embraces,11
non-suicidal196,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#196, Of Sheba. Eve and Lilith. I was your sister.,9
non-suicidal197,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#197, You left me to force strangers Into brother molds. exacting,10
non-suicidal198,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#198, Taxations they never Owed or could ever pay.,8
non-suicidal199,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#199, You fought to die. thinking In destruction lies the seed,10
non-suicidal200,Poet_2,non-suicidal,>>Kin Related Poem Content Details,poem#17, sample_id#200, Of birth. You may be right. I will remember silent walks in,12
